_id,jobTitle,companyName,requiredQualification,experience,salary,jobLocation,jobType,contactEmail,jobDescription,jobLocationLat,jobLocationLong,jobdistance
g3ow7o7hkoh7gjmckq,Civil Engineer,Titan Corp,1,2,132,Butwal,1,infinity680@outlook.com,Work with talented professionals,28.0252450139,84.5193415967,0.0000695502
ghuqygz1r3c4tgncmg,Senior Manager,Wisdom Technologies,4,6,72,Dharan,0,mandalac979@yahoo.com,Join our fast-growing company,28.6080439821,81.4683497039,0.0000779078
qv034qbel5v4yg5cz7,UI/UX Designer,Prime Services,9,11,63,Lalitpur,2,titancor553@company.com,Kursi ma basne paisa kamaunsfi,26.3223283315,84.3206866619,0.0000159585
asy2wy15i856jz7fm2,Doctor,Quest Technologies,10,9,21,Itahari,3,phoenixl443@yahoo.com,Looking for experienced professional to join our team,28.9856626202,82.6640982746,0.0000314275
3zibrybo7n7h51mwxk,Teacher,Castle Industries,9,14,32,Nepalgunj,3,horizonv503@gmail.com,Join our fast-growing company,28.0115591555,85.5428832011,0.0000659863
y64ujzmpx8vo2vyn4o,Legal Advisor,Phoenix Ltd,8,11,105,Birgunj,1,visionen985@yahoo.com,Be part of innovative projects,26.0157181532,86.8170542212,0.0000221834
tc21inynmkpzt9i6dt,Admin Officer,Lotus Group,4,7,134,Biratnagar,0,infinity850@company.com,Looking for experienced professional to join our team,28.4295697534,82.9909712384,0.0000648484
uw4mak8uj5xqwp6aog,Content Writer,Wisdom Technologies,6,9,82,Dhangadhi,2,castlein205@outlook.com,Looking for experienced professional to join our team,26.5799346211,85.8572847099,0.0000118414
bezupu17d44nov9loc,Medical Representative,Alpha Systems,1,9,147,Bhaktapur,2,jupiters546@gmail.com,Kursi ma basne paisa kamaunsfi,26.0452512786,84.7160024581,0.0000687061
a8aevw1otxznrerni5,Receptionist,Oracle Solutions,8,5,10,Dharan,2,questtec990@outlook.com,Join our fast-growing company,27.6833097248,83.8445647782,0.0000263032
iu1b8j152ih30hrvq5,Teacher,Horizon Ventures,7,7,74,Nepalgunj,3,lotusgro341@yahoo.com,Dynamic work environment with competitive benefits,28.1543793856,84.8307108225,0.0000114483
zn26ucrzhaqko7062k,Research Analyst,Noble Ventures,1,12,144,Janakpur,1,royalind91@gmail.com,Opportunity to make an impact,26.4590365887,80.5865670776,0.0000318212
qq8nunxgz8tyhuzahl,Training Coordinator,Digital Dynamics,3,11,102,Bharatpur,3,primeser626@gmail.com,Challenging role with great perks,28.5925111159,87.6598580523,0.0000886948
3kzakwimyben23mqn3,Quality Assurance Engineer,Global Industries,6,6,5,Lalitpur,0,phoenixl190@yahoo.com,Challenging role with great perks,26.5376732786,80.4940173679,0.0000548118
bwjqkl7x2uhxjyi6vj,Web Developer,Infinity Tech,2,14,83,Janakpur,3,elitecon297@outlook.com,Work with talented professionals,27.481998154,87.3166294992,0.0000417059
no4fy2xxspto27tdml,Mechanical Engineer,Future Corp,2,0,50,Biratnagar,2,primeser822@yahoo.com,Work with talented professionals,26.2004445775,83.2214022752,0.0000419613
y3p11j71073xh0b9bw,Electrical Engineer,Tech Solutions Pvt Ltd,5,11,99,Birgunj,2,jupiters977@company.com,Excellent opportunity for career growth,28.4882384568,82.3552318034,0.0000806245
sw9101s9lgflna4tvb,Training Coordinator,Diamond Corp,10,4,26,Nepalgunj,3,futureco787@outlook.com,Dynamic work environment with competitive benefits,28.2688166698,81.1046916705,0.0000388170
yqtg4sa2x434p4dh2m,Accountant,Alpha Systems,10,4,70,Dharan,2,elitecon473@gmail.com,Work with talented professionals,28.1521886882,85.0798029545,0.0000310282
pau1p8altypor3a71p,Legal Advisor,Golden Enterprises,10,6,82,Bhaktapur,3,stellarg304@yahoo.com,Work with talented professionals,27.7249430075,85.3415341025,0.0000472899
kv53aft6ssw29lpbzj,Marketing Manager,Karma Industries,2,2,148,Bharatpur,3,questtec942@yahoo.com,Challenging role with great perks,28.9553868698,86.2548434236,0.0000176943
fnbhzuonzrauvfi8i0,DevOps Engineer,Elite Consultancy,7,8,15,Butwal,2,quantums375@company.com,Challenging role with great perks,28.8074000334,83.0559164415,0.0000308064
ou1oxsolfitoaa0yn4,Civil Engineer,Nexus Solutions,8,7,29,Hetauda,0,karmaind940@company.com,Work with talented professionals,27.2603835679,85.7403760663,0.0000407946
6xpotk004zwdsz8dou,Legal Advisor,Stellar Group,8,12,100,Dhangadhi,0,digitald554@gmail.com,Challenging role with great perks,27.9412724149,84.9160941265,0.0000079282
9ubiakbivs8hd69mga,Doctor,Vertex Corporation,3,9,39,Tulsipur,2,castlein100@outlook.com,Kursi ma basne paisa kamaunsfi,28.4881450069,82.4543874495,0.0000265318
ymlememp8ikorbyofo,Digital Marketing Specialist,Apex Trading,1,5,63,Janakpur,3,acesolut462@yahoo.com,Join our fast-growing company,28.2561900065,80.1400904923,0.0000057776
zo8dl4qr8gvfk1ml66,UI/UX Designer,Karma Industries,10,8,41,Lalitpur,0,summiten944@gmail.com,Excellent opportunity for career growth,26.740549946,81.5790939448,0.0000380934
6fat6re4dmg4kww5mt,Sales Executive,Omega Group,1,1,57,Kathmandu,1,royalind174@gmail.com,Work with talented professionals,28.021099908,87.6069185675,0.0000526182
uxho6cglco24klv6l1,UI/UX Designer,Golden Enterprises,5,14,81,Janakpur,3,elitecon469@gmail.com,Looking for experienced professional to join our team,28.2295595501,85.1178016447,0.0000787900
ufx081ht0bbkenpbvi,Network Engineer,Vision Enterprises,9,10,121,Nepalgunj,3,emeralds195@outlook.com,Looking for experienced professional to join our team,28.0078409873,80.0258420794,0.0000559508
quritctfz3scn2lqg5,Research Analyst,Global Industries,7,6,7,Nepalgunj,1,betatech542@yahoo.com,Work with talented professionals,27.8329658728,83.6859125154,0.0000238182
kik5rz1uso3bdgliyk,Pharmacist,Stellar Group,6,11,25,Butwal,1,nobleven859@gmail.com,Excellent opportunity for career growth,28.4340829518,82.9337364976,0.0000363296
oa5dnolac2j8cz7i5l,Receptionist,Nexus Solutions,4,14,125,Tulsipur,2,apextrad349@company.com,Work with cutting-edge technology,27.4122777707,85.1750193774,0.0000107989
3okuhs56zjpwwqnbg6,Network Engineer,Phoenix Ltd,4,4,123,Tulsipur,3,bridgeco307@gmail.com,Looking for experienced professional to join our team,28.2769417456,85.2304091393,0.0000754479
tihou5hr9s52o3tx1v,Database Administrator,Oracle Solutions,2,14,94,Janakpur,3,quantums313@company.com,Excellent opportunity for career growth,26.8963909028,82.3814694921,0.0000190092
yom0oe5ysoihttkj84,UI/UX Designer,Summit Enterprises,9,13,115,Dharan,3,emeralds561@gmail.com,Kursi ma basne paisa kamaunsfi,27.0100942254,80.8467497738,0.0000904332
r6pl0z3popbhkd3j4s,Content Writer,Ace Solutions,10,3,100,Kathmandu,1,lotusgro237@company.com,Be part of innovative projects,28.1375387423,83.057720866,0.0000023610
iq5dx9xlu6ci1kgxhg,Business Analyst,Phoenix Ltd,7,13,132,Bhaktapur,1,abcenter30@outlook.com,Join our fast-growing company,27.1575086506,83.2255640039,0.0000292914
misf2dpdohuzj9z7j5,Principal,Apex Trading,9,4,132,Bharatpur,2,phoenixl824@gmail.com,Kursi ma basne paisa kamaunsfi,28.8748564122,86.839826008,0.0000070159
5nq70vug6xxd541ehb,Office Assistant,Apex Trading,10,10,7,Tulsipur,1,titancor884@outlook.com,Work with cutting-edge technology,28.5931167138,86.6247340405,0.0000763072
hsrz5r718948erhjkj,Network Engineer,Bridge Consulting,6,5,150,Tulsipur,3,zenithgr914@outlook.com,Dynamic work environment with competitive benefits,26.6364416977,86.9504925369,0.0000398569
c76glp71c7ij3jntvr,Principal,Horizon Ventures,6,3,146,Kathmandu,1,elitecon962@outlook.com,Looking for experienced professional to join our team,27.5590978428,87.2061739207,0.0000619301
5x2wf2y3zafrh4w0dq,DevOps Engineer,Quest Technologies,1,14,17,Dhangadhi,3,elitecon781@gmail.com,Opportunity to make an impact,28.5056955154,81.8783316289,0.0000493898
jyqo8v0oewyz6rv47l,Operations Manager,Diamond Corp,1,13,102,Lalitpur,1,acesolut111@outlook.com,Work with cutting-edge technology,27.3461892528,86.3372104409,0.0000380186
y31uerzhg8ily4rqas,Customer Service Representative,Prime Services,4,13,126,Pokhara,1,mandalac260@outlook.com,Work with cutting-edge technology,26.0801008239,80.4316859833,0.0000934852
o8dycrrp5dq9y8hpx4,Teacher,Skyline Industries,3,0,78,Dharan,2,phoenixl657@company.com,Opportunity to make an impact,26.3647273716,83.9173760929,0.0000335220
bmgxs8udkgryd8bx94,Assistant Manager,ABC Enterprises,1,14,9,Butwal,3,diamondc596@outlook.com,Opportunity to make an impact,26.3528773728,81.6404871935,0.0000077713
7v7juddotfgftdrzyc,Office Assistant,Castle Industries,8,12,143,Butwal,3,techsolu358@company.com,Join our fast-growing company,26.3987900758,82.0967144471,0.0000257097
w20kbsl887kubnp8c5,Principal,Crown Industries,8,12,46,Bhaktapur,3,futureco262@company.com,Looking for experienced professional to join our team,26.7903124465,87.7897656729,0.0000974177
o4zsn3nbf5hi2onaow,Medical Representative,Zenith Group,8,10,19,Nepalgunj,1,mandalac988@yahoo.com,Excellent opportunity for career growth,28.6104549324,83.9730561683,0.0000689276
o0xe9wv1a991mfkfrk,Legal Advisor,Karma Industries,3,8,49,Dharan,0,lotusgro20@outlook.com,Opportunity to make an impact,27.8964083704,87.1596803228,0.0000243050
91de4copaqwuvpm6ec,Sales Executive,Jupiter Systems,1,13,132,Hetauda,0,apextrad139@outlook.com,Be part of innovative projects,27.9829830232,83.8366879743,0.0000518717
fylcz0bw43cwzhi415,Marketing Manager,Omega Group,9,2,106,Itahari,0,titancor770@outlook.com,Work with cutting-edge technology,28.9072527606,86.6526257508,0.0000978957
mx4932qxjxienkhed9,Financial Analyst,Horizon Ventures,8,13,113,Birgunj,2,globalin612@outlook.com,Excellent opportunity for career growth,27.9305993555,87.2952382233,0.0000810480
ej5y55broe564aeti1,Social Media Manager,Innovation Hub,2,6,86,Bhaktapur,2,elitecon281@company.com,Dynamic work environment with competitive benefits,27.2202011144,80.7858502813,0.0000611088
ub8hsjwykffh7uxvrh,UI/UX Designer,Zenith Group,8,4,8,Dhangadhi,3,acesolut817@outlook.com,Dynamic work environment with competitive benefits,27.3076811455,81.8538396684,0.0000931715
r9yslnz0yutpplr4lz,Sales Executive,Lotus Group,4,5,22,Kathmandu,3,castlein961@company.com,Join our fast-growing company,27.3777449446,84.9601230129,0.0000332599
ktx8hyablal6qe3o7k,Network Engineer,Diamond Corp,2,13,53,Lalitpur,3,acesolut445@company.com,Work with cutting-edge technology,26.4479846863,81.0207818285,0.0000184228
37o6l9fsuoegooeeoj,Marketing Manager,Quantum Systems,8,15,76,Tulsipur,3,royalind86@yahoo.com,Dynamic work environment with competitive benefits,26.4069398719,85.7761475646,0.0000505085
jbxwupgi1drepjcc7w,Principal,Skyline Industries,6,8,37,Dharan,2,acesolut881@company.com,Join our fast-growing company,26.964350954,80.1413629931,0.0000624586
6ii6n44myzcraan29z,Sales Executive,Omega Group,10,12,112,Nepalgunj,3,betatech838@yahoo.com,Work with talented professionals,28.7212325911,84.4291364716,0.0000516965
1o4y8g8obskumo911r,Product Manager,Global Industries,8,11,20,Itahari,0,titancor902@company.com,Challenging role with great perks,28.07360825,80.9216233858,0.0000712689
f0ecwfp5br036n7q2u,Admin Officer,ABC Enterprises,9,14,17,Kathmandu,1,futureco107@yahoo.com,Work with talented professionals,28.247003352,81.7929536717,0.0000154241
d64oqm7bkhjh9yw8yd,Admin Officer,Nexus Solutions,5,2,49,Bharatpur,1,castlein156@gmail.com,Dynamic work environment with competitive benefits,27.7850721153,85.7225179971,0.0000101924
mybd6b7cg9nmqtrntv,Receptionist,Unity Systems,3,8,31,Janakpur,3,jupiters569@gmail.com,Be part of innovative projects,27.6738532052,84.3935021667,0.0000256240
k3kj4f3yhs0rfem1e2,Product Manager,Oracle Solutions,7,7,123,Pokhara,1,vertexco447@yahoo.com,Work with cutting-edge technology,28.4720565225,80.50667335,0.0000967667
mltkwaxk620fr4gcl6,Nurse,Quest Technologies,9,6,125,Butwal,0,castlein239@gmail.com,Work with cutting-edge technology,28.0958710207,84.8811396104,0.0000915545
j89vcvksj07jmozjbg,Chief Technology Officer,Noble Ventures,1,15,132,Itahari,3,stellarg847@yahoo.com,Dynamic work environment with competitive benefits,27.197428535,86.8390048384,0.0000320245
9ysq331ebyrcgg7puq,Accountant,Summit Enterprises,4,13,81,Biratnagar,2,abcenter327@outlook.com,Kursi ma basne paisa kamaunsfi,27.3338861883,81.4169729008,0.0000625899
r1de554hczwt3itchx,Operations Manager,Karma Industries,5,14,97,Tulsipur,0,horizonv990@outlook.com,Kursi ma basne paisa kamaunsfi,27.8766411836,86.4889486425,0.0000277172
nnbdfia6yaakln3dsj,Project Manager,Global Industries,2,5,131,Bhaktapur,2,skylinei791@yahoo.com,Work with talented professionals,27.9938189972,81.5860918694,0.0000780373
qlgrrvamp637tf35ae,Supply Chain Manager,Beta Technologies,2,3,86,Hetauda,0,abcenter442@company.com,Be part of innovative projects,28.546988123,83.8780568937,0.0000935880
19wr3kr1uglba3zcme,Receptionist,Quest Technologies,4,11,107,Pokhara,2,summiten232@company.com,Excellent opportunity for career growth,27.503401215,83.8758812016,0.0000058590
kzetctkp6k3d4tf86r,Research Analyst,Crown Industries,3,5,74,Bharatpur,0,abcenter587@gmail.com,Work with cutting-edge technology,27.3687170651,82.9517318178,0.0000679439
aif1vxtg2tc4cgnsfp,Customer Service Representative,Digital Dynamics,3,2,57,Itahari,0,globalin7@yahoo.com,Excellent opportunity for career growth,28.7106093752,80.8541262824,0.0000957685
b1lvtdrj7jeocjj0qf,Training Coordinator,Pacific Enterprises,2,0,27,Birgunj,1,bridgeco702@gmail.com,Opportunity to make an impact,28.3345237307,84.5877262377,0.0000602420
11hlth6pmv8qsfglha,Senior Manager,Diamond Corp,3,13,27,Pokhara,2,lotusgro390@outlook.com,Join our fast-growing company,26.1431569417,80.5869799899,0.0000822231
64say04dkr1e31nydo,Legal Advisor,Global Industries,8,1,115,Itahari,0,quantums369@outlook.com,Work with cutting-edge technology,28.2875758178,87.872413555,0.0000426491
utxs21h52md5ln7cz8,Receptionist,Elite Consultancy,7,6,20,Tulsipur,0,jupiters94@gmail.com,Dynamic work environment with competitive benefits,26.3246374424,87.1498723714,0.0000682765
73jomxnas1xkw0x628,Project Manager,Summit Enterprises,2,13,48,Biratnagar,0,horizonv23@gmail.com,Kursi ma basne paisa kamaunsfi,28.7042925882,85.2807835372,0.0000989449
5yjr7ealfw34uz78jr,Admin Officer,Apex Trading,5,14,45,Janakpur,0,skylinei753@outlook.com,Work with talented professionals,27.4066281512,85.1861947053,0.0000247099
xr372c75f7kmalrklf,Digital Marketing Specialist,Vision Enterprises,6,8,95,Bhaktapur,1,infinity670@company.com,Opportunity to make an impact,26.2229566176,82.438524612,0.0000590814
4cknyy2eq4522ad1j4,Sales Executive,Summit Enterprises,6,5,122,Dharan,2,horizonv981@gmail.com,Join our fast-growing company,27.7771276099,80.3678474842,0.0000021173
lwjgtanf31l6qa7hbh,Chief Technology Officer,Skyline Industries,7,13,121,Bharatpur,2,abcenter986@gmail.com,Work with talented professionals,27.7589186587,87.1871323242,0.0000249518
1t2ch2ouit7lg2ti93,Accountant,Ace Solutions,4,6,133,Bharatpur,2,titancor661@outlook.com,Looking for experienced professional to join our team,28.217976453,83.1492284348,0.0000209831
my0pohlaq3dlohx45s,Branch Manager,Elite Consultancy,4,3,19,Tulsipur,0,mandalac475@gmail.com,Be part of innovative projects,28.8677735074,80.2171314054,0.0000052299
gt295ub0vipd143kvd,Assistant Manager,Apex Trading,6,9,132,Biratnagar,0,diamondc686@yahoo.com,Kursi ma basne paisa kamaunsfi,26.1890265457,86.2408417267,0.0000932885
brih78kyqlu8iidr3r,UI/UX Designer,Nexus Solutions,7,11,124,Bhaktapur,3,mandalac299@yahoo.com,Join our fast-growing company,26.221362706,87.6101322712,0.0000567695
3usqc7w98uuz92ne4j,Graphic Designer,Karma Industries,1,15,146,Bharatpur,2,mandalac135@outlook.com,Join our fast-growing company,26.0079539425,82.9460849797,0.0000227968
20915z36oluyap6r30,Customer Service Representative,Global Industries,4,6,115,Bharatpur,2,castlein935@outlook.com,Be part of innovative projects,28.0184767534,83.1367349118,0.0000584261
79w4dt0olp65jtaedj,Team Leader,Stellar Group,9,0,69,Hetauda,1,phoenixl88@outlook.com,Dynamic work environment with competitive benefits,26.497373854,86.4687170426,0.0000422804
xai4skx3cu6wd6pumu,Medical Representative,Horizon Ventures,1,9,95,Tulsipur,2,infinity280@gmail.com,Join our fast-growing company,27.3477386573,80.7270479517,0.0000513359
7iyt044x3uo5uxjul6,Graphic Designer,Horizon Ventures,4,4,122,Butwal,1,stellarg53@gmail.com,Kursi ma basne paisa kamaunsfi,28.9648896381,82.6668891743,0.0000774866
0m8ilg3vzvzna09tiu,Consultant,Unity Systems,10,9,125,Dhangadhi,3,silverso730@company.com,Opportunity to make an impact,27.5760543307,87.7407538566,0.0000453494
h47ljwl7h7wwph9vys,UI/UX Designer,Ace Solutions,7,11,53,Dhangadhi,2,stellarg631@yahoo.com,Work with talented professionals,26.7000918631,82.8500605397,0.0000266524
unob50t47pw7tr7q5o,Senior Manager,Omega Group,6,2,148,Itahari,2,lotusgro933@company.com,Join our fast-growing company,27.1948922781,87.359035293,0.0000367522
xmrh56a2lt7i9yt0hg,Business Analyst,Innovation Hub,3,3,144,Biratnagar,0,acesolut738@company.com,Challenging role with great perks,28.590604982,84.9122368512,0.0000340279
4lltpyivw5cccbqh97,Project Manager,Noble Ventures,4,2,133,Bhaktapur,2,pacifice401@yahoo.com,Opportunity to make an impact,28.3326264648,86.7545216389,0.0000052640
fzl7p79agobgo3zlmq,UI/UX Designer,Mandala Corporation,2,6,16,Butwal,3,stellarg141@company.com,Be part of innovative projects,26.1656428466,86.2182176333,0.0000181289
k9ymi7uzfvtrypstnj,Pharmacist,Mandala Corporation,3,11,24,Hetauda,3,elitecon328@company.com,Work with talented professionals,28.6330711223,87.5220444137,0.0000327700
hc8h7nbg64j1pe39nl,Chief Financial Officer,Alpha Systems,5,14,126,Bharatpur,2,pacifice32@gmail.com,Opportunity to make an impact,28.4724880042,80.6923308845,0.0000606837
j6e0uuudh5zupt1sv3,Doctor,Stellar Group,2,9,140,Bhaktapur,3,phoenixl420@company.com,Challenging role with great perks,26.4182104786,86.5686010531,0.0000866208
rkqp7mh2qtekm0qr4n,Consultant,Titan Corp,5,3,52,Dharan,1,royalind602@yahoo.com,Challenging role with great perks,28.3218169172,83.660138543,0.0000920627
8sminac20jxcs9l7z9,Office Assistant,Nexus Solutions,1,8,26,Biratnagar,2,elitecon480@outlook.com,Challenging role with great perks,28.5879274135,86.1124658162,0.0000917224
u0gvquyrxpokomhk2h,Admin Officer,Skyline Industries,8,5,113,Lalitpur,1,questtec191@company.com,Join our fast-growing company,28.8569877978,86.9662680015,0.0000802650
kyy4bomu1ywla3vsgm,Accountant,Jupiter Systems,10,9,125,Dharan,3,abcenter181@gmail.com,Excellent opportunity for career growth,27.7160454209,87.9255119648,0.0000147583
nfloujuvv6tme2zxa5,Legal Advisor,Crown Industries,2,3,91,Bhaktapur,3,apextrad531@yahoo.com,Challenging role with great perks,28.5283838981,86.7169562752,0.0000356143
3lhbcfw63oed2i8fd2,Electrical Engineer,Skyline Industries,5,6,73,Janakpur,1,emeralds710@outlook.com,Kursi ma basne paisa kamaunsfi,26.5202014534,82.5053617035,0.0000283295
ess62bnx5obdl22jdu,Architect,Emerald Solutions,4,8,5,Dharan,2,apextrad298@yahoo.com,Be part of innovative projects,28.1005714997,85.564639143,0.0000012073
35hj37oy8paxyt5wpy,Mechanical Engineer,Future Corp,3,13,56,Dhangadhi,1,innovati576@outlook.com,Opportunity to make an impact,28.9463030154,87.4930134657,0.0000745924
36a7ssvy8rczbanimy,Customer Service Representative,Zenith Group,9,2,75,Lalitpur,1,omegagro743@yahoo.com,Work with cutting-edge technology,28.6766735325,82.4778872289,0.0000272718
v4i6w2agj41l3u1bgs,Chief Financial Officer,Bridge Consulting,6,8,11,Pokhara,3,visionen744@outlook.com,Work with cutting-edge technology,26.4949162696,87.1147904848,0.0000261160
